0,1,2
0.9939880252211396,0.9937761578183971,4.085153616829895e-05
0.9960054820466707,0.9958651813610507,4.131107633466073e-05
0.9940523308739713,0.993843529783748,4.164912887083491e-05
0.993647401739256,0.9988797258872616,0.005481717310686856
0.9932065846471124,0.9929768367777981,5.0486033449263166e-05
0.9964017078144646,0.996276044940295,4.1981899336131374e-05
0.9880115648866065,0.9875952527506503,4.7031559095233236e-05
0.9954660216794678,0.9957193932800419,0.0004528372184179515
0.9888713255296896,0.9884791502650883,4.0883228593565275e-05
0.9962640093955429,0.9961382234789801,4.669878862993677e-05
0.9895961404942413,0.9892566266649838,6.792214941662221e-05
0.9954716550756938,0.9953168882951309,4.564765652527017e-05
0.995907355550012,0.9957632149853134,4.093076723146477e-05
0.9946286667058429,0.9944412010602978,4.2668568550235183e-05
0.9914747067288974,0.99714508979408,0.005994907470953654
0.9954832851480113,0.9953328480192918,4.955638897478416e-05
0.9940513484833488,0.9938424968776042,4.163328265820175e-05
0.9945984377277295,0.9944195841886414,5.231891204383257e-05
0.9883954186724981,0.9879873598137133,4.177061650102251e-05
0.9888454507933456,0.9892937106440247,0.0008798662385273553
0.9961855255947166,0.9962064694418372,0.00019577467501187383
0.9964634500417656,0.9963387449917029,4.07670230342554e-05
0.9956199193104253,0.9954666649829413,4.1944924839987325e-05
0.9959172357390331,0.9957807955775768,4.826228160974237e-05
0.9924132274701695,0.9927327531105783,0.0006260997073489758
0.9950259823132337,0.9987788294963501,0.0039579455038817254
0.9910567046356379,0.9907414954586772,4.082512581391034e-05
0.9924952673203845,0.9930886713799251,0.0008963251713823358
0.9953585778217489,0.9951960647610752,4.189738620208783e-05
0.9888088618592751,0.9884144320739838,4.083040788478806e-05
0.9931300707441488,0.9928907294840844,4.360877716646963e-05
0.9954932574361534,0.9953379066109193,4.4306010522328884e-05
0.9954761423495269,0.9953180483281847,4.217205388772935e-05
0.9954760195506991,0.9953242510620023,4.848412858660668e-05
0.9897465127755167,0.9993505298045756,0.009978228043331955
0.9959734008529044,0.9958513245278596,6.06117633218555e-05
0.9928504066470392,0.992598448827107,4.085681823917667e-05
0.9871063430941431,0.9866519234057824,4.0846254097421226e-05
0.9888303874704673,0.9914947753700342,0.00309029669529454
0.9875847059278908,0.9871499218879295,4.3614059237347354e-05
0.9963491294496891,0.9962711929298962,9.142208275160566e-05
0.9872296791668284,0.9983776063744484,0.011606257365121555
0.9959360546593956,0.9957979312256553,4.5922324210911697e-05
0.9919256547243357,0.9916413474003214,4.109979349955187e-05
0.9896863976326842,0.9893257942979385,4.3719700654901786e-05
0.9963833442730886,0.999531828669114,0.0033075746808496186
0.9959044544277049,0.9957650530285539,4.575858001370233e-05
0.9937986796618867,0.9941377226413303,0.0005968687271116645
0.9963631643323846,0.9962380234002927,4.385703449772255e-05
0.996354527481495,0.9962267620748476,4.154348745328048e-05
0.9950058484220901,0.9948309086029343,4.190266827296555e-05
0.99189554854505,0.9916101801195506,4.109979349955187e-05
0.9963706704107347,0.996244559842249,4.262631198321341e-05
0.9875084887887612,0.9870772105923582,4.9788800093403916e-05
0.9913650013260994,0.9910607958809864,4.09624596567311e-05
0.9901708748247334,0.9935177511859828,0.0037237543273761823
0.99636148096512,0.9962340506843549,4.163328265820175e-05
0.9880072208780725,0.9875845264176182,4.081984374303262e-05
0.9941933141615369,0.9939904937886745,4.2658004408479736e-05
0.9916202898558881,0.9993501537208002,0.008043484711885695
0.9897515321776036,0.9897337392552071,0.0003832776270292356
0.9936915274513838,0.9992843443570515,0.005839646279573905
0.9946000238792554,0.9944174971885354,4.860033414591655e-05
0.9875093330307024,0.9999550341525384,0.01289055592454342
0.9953190468324286,0.9951605063049545,4.724812400121982e-05
0.9963720365476941,0.9962458364083038,4.248897814039265e-05
0.9963514165778571,0.9962323238771605,5.030116096854291e-05
0.9949264589799086,0.9947492348602073,4.241502914810454e-05
0.9901305661095037,0.9897833505318386,4.145897431923693e-05
0.9897145185642535,0.9893520460048557,4.0867382380932114e-05
0.9962572861597202,0.9961405170603148,5.592656645331643e-05
0.9964268611076951,0.9963085152718935,4.839433338168541e-05
0.9870457265227637,0.9865895782503316,4.125297355500579e-05
0.9957355958062256,0.9955899674917422,4.54839123280608e-05
0.9962398077932281,0.9961082586068997,4.180230892628884e-05
0.9941611357520319,0.9939554173554208,4.089907480619844e-05
0.9945893250313821,0.9944041594568935,4.6344889881129426e-05
0.9962698679229532,0.996138504217573,4.093076723146477e-05
0.9937526659177814,0.9990001786344964,0.0054931635582788785
0.9939784366793345,0.9937666603788284,4.1279383909394396e-05
0.995956132267743,0.9958176253027977,4.4834217610101045e-05
0.9888867981819941,0.9884951311770674,4.0846254097421226e-05
0.9862385186613669,0.9857541637611988,4.149594881538099e-05
0.9963287243778007,0.9962001872537009,4.1680821296101244e-05
0.9915285744813649,0.9924703843561353,0.0012777276632499803
0.9945979055994756,0.9944131007162309,4.640299266078436e-05
0.9955052098553939,0.9953556355179111,4.9646184179705435e-05
0.9941891134183021,0.9939892172226198,4.572160551755827e-05
0.9957752188946668,0.9956308387933105,4.53360143434846e-05
0.9879462307935918,0.9881133690663064,0.0006311388029663223
0.9962631446871305,0.9961323703441649,4.175477028838934e-05
0.9959145239315856,0.9957726806431545,4.296964659026531e-05
0.9897348622367279,0.9893757816583455,4.353482817418153e-05
0.9924387542765012,0.9922172375996228,8.568047170752227e-05
0.992710201085383,0.9924656065031008,5.312706888812397e-05
0.9958503666606708,0.9957044240863882,4.1136767995695915e-05
0.9963901289083253,0.9962630991832923,4.102584450726376e-05
0.9940878811346233,0.9938804495571969,4.176533443014479e-05
0.9962891268724486,0.9961656617037239,4.813022983779933e-05
0.9862226213297829,0.9857374624633962,4.125297355500579e-05
0.9891419690295727,0.9887599471245281,4.149594881538099e-05
0.9963139424689027,0.996185016775773,4.1812873068044285e-05
0.9964634500417656,0.9963387449917029,4.07670230342554e-05
0.989366092240186,0.9999955558551042,0.01101416363008335
0.9954751190259618,0.995321353627845,4.652448029097196e-05
0.9946144015753452,0.9944262954300991,4.253123470741442e-05
0.9940974952595175,0.993980117054645,0.00013122776888611573
0.986659467926494,0.9861892820954821,4.083040788478806e-05
0.9906058845556451,0.9902751250923497,4.116317835008452e-05
0.9875088316021555,0.9874381344837867,0.0004093446468107918
0.9817814072904283,0.9889209374651924,0.0078006098108571766
0.9839372839779943,0.9833711698330555,4.0846254097421226e-05
0.9908912485650125,0.9911059418249039,0.0005750537743866742
0.9950351410591414,0.9948602802161013,4.095189551497566e-05
0.9963925593017925,0.9962668865058196,4.229354151791695e-05
0.9963849560077037,0.9962641797620273,4.744356062369552e-05
0.9955156221726689,0.9954087639723862,9.187634084708971e-05
0.9946335070263059,0.9944463602940623,4.2816466534811385e-05
0.986070059136078,0.9855847618566554,4.6476941653072466e-05
0.9853329591721272,0.9848196326578946,4.4432780223394204e-05
0.9945913205123341,0.9948909601770505,0.0005297177600431896
0.9844210550767837,0.9838719545133136,4.080927960127718e-05
0.9919383388199252,0.9949272972854951,0.0033047223625756487
0.9959289220941467,0.9957908280095585,4.620227396743094e-05
0.9892710408308405,0.9908056468756411,0.0019482020480426953
0.9963534018255734,0.9962499415481062,6.581988520728901e-05
0.9955112525810459,0.9953597247668498,4.748581719071729e-05
0.9958631837883238,0.9957188265059014,4.226713116352834e-05
0.9959607525736396,0.9958196063638121,4.204000211578631e-05
0.9964387060779613,0.9963178961784612,4.5520886824204855e-05
0.9919514220117053,0.9916701045667566,4.317564735449646e-05
0.991930131764933,0.991645717387853,4.0835689955665786e-05
0.9875123774183087,0.9870745356302935,4.3106980433086073e-05
0.9945887929031283,0.9943982745403509,4.102584450726376e-05
0.9867174903726359,0.9867405414559688,0.0005306421224467909
0.9940186123625008,0.99381238898775,4.5404681264894976e-05
0.9858054174289042,0.9853053898779986,4.108922935779642e-05
0.9946815981172483,0.9944947956467762,4.146953846099238e-05
0.9946702034093509,0.9944883969256391,4.68519686853907e-05
0.995358808069551,0.9951963402027136,4.193436069823188e-05
0.9915937960087874,0.9913379378417635,8.113260868180396e-05
0.9964051973478216,0.9962829680599359,4.528319363470738e-05
0.9870811437513523,0.9866567065557716,7.163016317278278e-05
0.9879849840570026,0.9875615111499517,4.082512581391034e-05
0.9879909091004446,0.9875676821020417,4.0862100310054394e-05
0.9898635963412191,0.9895080519112567,4.253651677829214e-05
0.9962247802866744,0.9960924577913763,4.1559333665913644e-05
0.9963716988509177,0.9962444221214299,4.1427281893970604e-05
0.9897227921352775,0.9893616599774252,4.191323241472099e-05
0.9070077479152916,0.9037301863970774,4.080399753039945e-05
0.9959282722836829,0.9961846830676342,0.00043962147708189207
0.9917904685647665,0.9915018468044035,4.1548769524158204e-05
0.988728111396752,0.9884129489267003,0.0001227130706312285
0.8655437157303328,0.9755278526478767,0.11444155891955156
0.9958409776669609,0.9956959595529633,4.2388618793715935e-05
0.9944753063197572,0.9942929128167253,5.311650474636853e-05
0.9936457490716984,0.9988889902608286,0.005492661761545495
0.9865439756289353,0.9860697722061631,4.0883228593565275e-05
0.9950187729987174,0.9948438967355737,4.151179502801415e-05
0.994688060405562,0.9947498599008482,0.0002891458419173588
0.9949106639806811,0.9947335558746394,4.308585214957519e-05
0.9945373299610387,0.9943448176746916,4.0846254097421226e-05
0.9948999139666296,0.9947202340338612,4.089907480619844e-05
0.9893542063369772,0.9889864660903481,4.8278127822375535e-05
0.9945987703078881,0.9944104893176211,4.2906261739732656e-05
0.9897170308236058,0.9897331195115208,0.000418276628665019
0.9931547788916285,0.9929156728432194,4.297492866114303e-05
0.9919021643318985,0.9994544772413274,0.007856525813168737
0.9962259724586278,0.9960931993650181,4.106810107428553e-05
0.9883865311073351,0.991547919715373,0.0036015007969113152
0.987064284495617,0.986608355954331,4.081984374303262e-05
0.9950904926307784,0.9949253480062082,4.8695411421715544e-05
0.9949265459624116,0.9947492030784798,4.229354151791695e-05
0.9842922339897894,0.9984160198890898,0.014676994551955891
0.9928008829031055,0.9925472590580096,4.093604930234249e-05
0.9938110976933494,0.9935951132076787,4.296436451938759e-05
0.9959584142792933,0.9958163540336976,4.121071698798402e-05
0.9945630307323765,0.9974065103936525,0.0030674042001104947
0.9962156471238558,0.996082382983758,4.094133137322022e-05
0.9929376245144937,0.9928081817438511,0.0001599622344609213
0.9959804310857967,0.9963102420790877,0.000510982254639911
0.9891257544676836,0.998882750448329,0.010152594485076423
0.993669638560326,0.9989403919081095,0.005519256988414823
0.9963223286055187,0.9961933224005604,4.1437846035726045e-05
0.9953948085925717,0.9952335883873467,4.191323241472099e-05
0.9955134476100931,0.9953624103228238,4.789781871917958e-05
0.9915593509375856,0.994010442119637,0.002781686422192777
0.9865838954812104,0.9861117134925574,4.149594881538099e-05
0.975137402294665,0.9742611654134884,4.0877946522687555e-05
0.9963380570887146,0.9962157020336767,4.751750961598362e-05
